u,v,w
0,6,9.23260177396229
0,5,5.315387150506719
0,14,8.324565455862222
1,4,1.3466721942809468
1,16,3.2223057360721388
1,13,3.859974799759188
1,17,1.3077929918566988
1,2,1.719326799703066
2,8,0.6905396978059064
2,6,0.41359936206738945
2,17,5.178790733820176
2,7,2.4309763289891984
2,17,1.9143701509338984
2,17,1.4466351794151122
3,5,1.2276270603309414
3,8,0.7910232694075248
3,5,0.36240544129204855
3,17,2.781457492956716
4,1,1.2194413226911283
4,9,4.600513399641218
4,9,5.098386676292291
4,18,6.808323945369135
5,3,8.074740255601906
5,13,4.74482879572875
5,6,4.008838299969546
5,8,4.148045042730263
6,3,9.92870837532435
6,5,8.791518096057363
6,18,5.861917815788532
6,14,8.62928528823616
6,17,5.822441411460687
6,5,4.624239816385901
7,18,4.042008255297095
7,11,3.394799781712956
7,4,8.971859511905306
7,0,8.41676720511398
7,2,7.524509916848468
7,9,2.58636242274894
7,9,0.603625280845993
8,17,6.031488336065691
8,18,8.776871110109651
8,4,9.558748042177358
8,1,6.931250366190257
8,19,5.412156266166836
8,16,8.84415623879725
8,12,3.922935360060724
8,0,2.294065106482359
9,8,0.9639808158474383
10,3,2.8999895105348186
10,14,0.9860382989814731
10,19,4.762250358690688
10,4,1.2538739039539437
10,15,4.947962480406707
10,5,1.0151608984855631
11,17,5.017491300815226
11,6,0.29963598927938095
11,0,3.5334240417007767
12,0,6.719517239039786
12,11,5.074643343527255
12,0,5.573867009936357
12,8,3.424349023901214
12,6,9.842912851974932
12,0,8.744014531649803
12,10,7.567199206583011
12,14,9.141099966465042
13,1,8.199390633175728
13,10,5.034377840843818
13,11,4.215718392415707
13,9,3.7640687211726966
13,19,3.9703527572470785
13,0,0.11865849228598235
13,5,7.312808242333023
13,3,7.553724663292001
14,6,2.3542534830871045
14,1,4.939289487647363
14,9,4.614435042025918
14,15,2.12429466858422
14,16,0.14832689728403348
14,3,2.0573619117998767
15,9,5.548505175741801
16,6,3.3213801500210383
17,3,4.7026811564892155
17,5,2.9455960822831306
17,16,5.204276286387975
17,2,8.421508313098613
17,5,4.6421659102476625
17,6,4.071700874806047
17,14,7.2966956999628385
18,10,2.4812760581464266
18,0,1.1504112656955523
18,2,0.6989020243519362
18,14,5.729351034347477
18,14,6.12744863214962
18,13,3.6539305799546664
19,10,6.432762598571119
19,3,0.1848646080109273
19,15,5.209866123282053
19,12,2.7204485628487287
19,3,4.1361692052373
19,14,8.627309819036217
