u,v,w
0,19,7.628040173189938
0,8,7.738772104690663
0,19,4.084692821150825
0,1,1.6557906301708403
0,18,2.783935256595135
0,11,2.835441780987362
1,0,6.979452301887747
1,6,0.6667396852991214
1,0,4.147622756335805
1,2,8.674714853680289
2,6,1.6872266921173817
2,14,2.2078225527298945
2,15,2.591483608099482
2,13,2.903305814064913
2,5,3.206458117801186
2,14,5.2432346858992815
2,3,5.479258061831707
3,6,3.0408805672540518
3,8,3.4548422370024543
3,19,2.7202934239733967
3,11,1.7684391266756383
3,0,8.035073601696327
3,18,1.5322120708265685
4,14,5.343038680018837
4,1,4.178482816676253
4,6,6.753729007063617
4,15,6.896669907164965
4,7,2.3810145014902018
4,1,3.8672019982307337
4,12,3.873982193964279
5,11,2.076999403567056
5,19,5.977883683935903
5,14,8.081860649307343
5,16,5.80933764361435
5,7,5.97286813603377
6,17,8.727434716581989
6,10,1.5279299689705217
6,11,6.303362026272517
6,5,1.7154420373716261
6,11,4.538627322908793
6,10,0.7043119136387355
7,14,4.759692378472442
7,13,0.24364054306978855
7,9,5.090970150249782
7,11,1.6540825046356955
7,10,1.1209992274512992
7,8,0.6483233600799287
8,7,3.848386555869582
8,0,8.586021531641675
8,10,7.8377002186358435
8,14,6.465864944526701
8,9,5.101303629787779
8,20,4.970909285969629
8,19,4.0449330936655095
9,20,2.818835881762265
9,18,2.55693652116355
9,19,0.830679302048456
9,6,6.242650621640734
9,0,3.993174858325074
9,4,7.092337960995136
9,13,3.3755132269237755
10,7,5.4823787563095285
10,11,5.994465996556386
10,3,1.834592271336506
11,2,7.236980850705867
11,2,2.5617175555355196
11,3,1.6049730986384703
12,9,0.5042544651150949
12,4,8.772139837773684
12,7,1.0133477860171602
13,18,7.201948846039636
13,10,2.1727444938196303
13,10,1.984536931016776
13,0,1.4782684329747087
14,9,3.922341627368419
14,6,8.17189897094132
14,1,6.197827862757478
14,2,1.023664119220381
14,18,4.481871029306146
14,10,2.9261505092566775
14,15,3.1833101266807495
15,9,4.611672482327855
15,13,3.8486707804484075
15,0,8.74592188528364
15,8,7.904883248621538
15,4,8.372864327179766
15,19,1.6363037542211645
15,6,1.0992132793313159
15,0,9.514074485010482
16,3,2.0750257525903795
16,12,5.93174137736378
16,2,0.12424807798795512
17,16,3.2561581529371955
17,8,8.876697715483433
17,13,3.78438143492882
17,4,8.06829782336366
18,19,3.969123867736475
18,15,0.40144226024219076
18,7,2.0603566033024876
19,8,1.502747524848277
19,2,5.95625434481339
19,14,5.981984673516312
19,16,9.317029754497824
20,11,4.388353880392107
20,6,4.254221256997546
20,1,0.7285286387419343
20,1,4.952400755320473
21,2,4.6899333663939355
21,11,0.035617415597343216
21,7,1.5991881525474716
