u,v,w
0,32,1.3982074210911621
0,28,7.477517594214358
0,4,6.894536037758778
0,24,2.034194934940378
1,5,3.476050318021543
1,21,3.6671857235838146
1,22,6.422625930976248
2,23,0.7755967209614667
2,28,8.210647401507268
3,18,6.371069305717938
3,4,9.532443376126565
3,31,7.032559197619613
4,19,8.742929471099128
4,22,2.675659542909119
4,10,6.7104097766214945
5,8,5.3405540692198485
5,18,1.0107985639631523
5,15,2.365645854161711
6,29,2.861690163177096
6,22,8.80658146285826
6,21,6.268234899359628
6,16,1.8516965408737973
7,17,1.475389466635303
7,8,3.8876115763266483
7,16,1.4296204904104437
7,30,1.4676907408080564
8,19,8.12083370643561
8,25,7.063749050365531
8,11,5.980072670332884
8,26,1.2803761380706546
8,20,1.7229724432241855
9,14,5.234247325926521
9,27,4.6769005528446606
9,31,8.416929181029412
9,10,3.940785606247079
10,22,2.527224381611113
10,14,5.615372220310669
10,20,7.737435777028184
10,30,5.998088859692691
11,16,1.7100200085867934
11,25,7.6824948704141764
12,23,2.177308506939476
12,16,1.9174035474110374
13,21,2.198116726875555
13,14,9.682141296503865
13,22,5.570071632448342
13,16,9.055706894990076
14,17,6.126717700753941
15,26,3.7655288254997554
15,19,3.2819456708666497
16,17,8.563934322411576
16,25,6.497512954093435
16,29,3.589474316614538
16,24,1.2901947586437923
17,29,2.0122184046274927
17,27,0.5725899199282269
18,29,3.673343011128841
19,32,8.369825590643536
19,22,5.60044724966777
20,23,4.8594436503530405
21,24,7.454076986677107
22,28,3.9772498000090795
22,31,3.0818479899836704
22,24,5.574713064188517
23,24,2.4405720704884946
25,31,0.07579994337417517
26,32,4.078810227093913
28,31,3.9204258611996776
28,29,5.086483374868188
30,32,1.7875929829205128
30,31,7.734184608215823
