u,v,w
0,43,8.916876841609124
0,13,4.910340141622257
0,12,3.001551139010913
1,25,0.04010871045423747
1,18,9.327121832030686
2,36,8.8191796405968
2,3,8.672924299128102
2,26,8.520050348077078
2,23,3.779411260271713
2,19,5.649169668279683
2,32,8.532703305455625
3,45,7.0128546679530075
3,27,7.706541281868596
3,24,8.188113248553497
4,24,7.829920098720673
4,14,6.687555137768422
4,27,6.354416353194771
4,6,2.0694379601835
4,10,2.485112063188617
4,8,4.4453880406916095
4,7,0.8888788070690035
5,3,0.5073636184845287
5,2,6.522424897021779
5,25,8.504698627108455
5,31,1.182408863968597
5,33,5.60109677324078
5,7,2.237727810654444
6,16,8.281859548779908
6,4,3.96937704603727
6,30,3.8191239342529193
6,3,6.369122300319186
6,8,0.6874911713124243
6,16,3.261063550829882
6,42,7.727161864761465
6,27,1.41829683842302
7,31,2.2568777612647652
7,34,5.642106726619739
7,12,3.531681886865691
7,14,6.7498532140287715
7,28,1.6938957288938872
8,2,9.785869531748249
8,38,2.364046261630582
8,42,5.612182230937144
8,25,2.87373469627326
8,5,3.1227647462503008
8,5,8.08117849614733
8,32,6.923321910424645
9,15,6.828705637369083
9,12,0.583280090091618
9,32,9.197031456645492
9,40,6.435075214395145
9,34,0.11480709397246547
10,18,3.8163228026489513
10,17,9.242643642680402
10,30,3.903183211559713
10,3,2.9899846465959987
10,19,1.1254828763365399
11,10,0.013652533419413748
11,16,4.3701358166453375
11,26,7.628851133733256
11,43,0.2049808819775356
12,35,0.1592309195918451
12,44,6.29995808146975
12,31,7.733549209476189
12,40,9.830114966832678
12,13,8.494833474242192
12,16,2.1279948288553907
12,45,0.19103310394912643
13,38,4.222685431955194
13,32,1.4310286890498625
13,23,9.35342286259669
13,14,3.7336527194379023
13,35,6.394900188976166
13,10,9.556645145419308
13,18,4.355445406884016
13,1,4.974302719961332
13,16,9.029664240610675
13,17,9.307148105584629
13,30,4.216420932747153
14,31,1.3405330795863224
14,4,8.748697001869006
14,39,6.697362764695727
14,27,9.668425530732392
14,36,3.609891330533465
14,33,4.536865888887689
14,35,7.1341972722414235
14,34,3.889929200381755
14,8,7.8905826691010095
14,28,0.47293436145465884
15,44,2.838602953237359
15,22,2.3187211250961792
15,10,8.43186440404629
15,37,0.42487207222144274
16,32,6.741920012236504
16,35,8.121105312930649
16,14,6.9896358966382355
16,29,6.529893895038751
16,10,8.482148560656322
17,20,7.632183513897766
17,39,0.554924069034507
17,9,6.41444593385188
18,14,1.8335707426227443
18,3,2.8910224987198796
18,29,6.940523918613759
18,8,2.7707247403537316
18,34,0.39170941368765644
