u,v,w
0,16,7.461085363074462
0,34,6.642949352515483
0,19,2.648745833411547
0,28,5.825539391217668
0,26,0.8421167917204841
0,22,1.9901157739715991
1,17,0.7256454602189633
1,5,4.8787053079195655
2,28,2.140575160403503
2,6,1.6736337988082073
2,30,3.4328770114432183
2,0,4.4806418342269625
2,7,4.548361107391363
3,36,4.730680073001857
3,6,0.9276396284492172
3,38,1.555831442117881
3,6,8.474828834135742
3,16,7.439958721415419
3,25,3.3594675494908364
3,4,5.341628424974655
4,26,4.992131143011395
4,19,9.800344746874021
4,18,6.5013000550122655
4,36,5.97861788418943
4,9,1.7705336306184571
5,37,8.081554801523277
5,38,5.823517599047255
5,21,8.161290571751517
6,14,0.40787186863118996
6,39,1.6991602886817359
6,37,4.599973468130022
6,28,7.442738040744915
6,7,1.7423859234320926
7,25,3.9614868961926697
7,16,7.09392986117214
7,12,5.619525306070403
7,29,4.380220856691574
7,9,2.613074703473659
7,13,6.440035986822887
7,29,2.0848462854559435
8,6,3.361859754779315
8,39,5.668224258978086
8,23,1.8420910612402575
8,33,2.32901252023256
8,23,2.8200293611762173
8,38,1.3928827797405752
8,13,4.616473100613019
8,20,7.380266111769444
9,32,6.81460740337555
9,17,3.3771489690119205
9,7,6.201224527384007
9,32,0.06653997401681488
9,32,5.161822206714389
9,19,0.040511705218199134
9,17,1.7324315130848678
9,17,6.5790048238347705
9,34,3.5243991401101695
10,38,6.64148569578632
10,35,1.827550514895584
10,8,2.8560974110208037
10,23,2.652161859451491
10,20,5.5169702595462455
10,35,0.032575831284741286
11,19,7.424814438527857
11,15,8.818696467007372
11,31,0.4649126242560464
12,29,1.5546974598358643
12,33,0.38369751012867215
12,15,9.034499023259675
13,31,4.196845880499152
13,1,8.74054235283212
13,8,0.2077816331372162
14,33,2.0221792433066197
14,32,3.752894841724098
14,35,7.560708317446542
14,32,6.860485068193679
14,19,8.676425043771536
14,18,3.0181178081760853
14,15,0.767274305916894
14,35,0.34842459503698353
15,22,6.585187356275136
15,38,1.737865210635401
15,22,7.4822135674113355
15,26,3.0108495535952717
15,10,7.640338250020964
15,10,4.105507327764375
15,29,2.8455217917668185
15,0,0.20134325833941036
17,21,6.861752015428402
17,39,1.4143962533001841
17,19,7.651550965450619
17,31,3.9460614975830755
17,35,8.628604343827137
17,9,8.761930367359703
17,3,6.239017246628585
18,33,6.143218897528588
18,11,9.835758734462317
19,22,5.89045138066875
19,28,2.718431590337124
19,32,3.139142064050228
19,11,5.431809266971274
19,32,4.659656496381441
19,34,6.321124024085062
19,26,8.432003422784707
19,6,9.057072212967777
19,26,0.7446948488733618
20,28,4.41623891621289
20,35,7.188837747411798
20,0,9.466143722071134
20,6,0.6778581452219101
20,31,6.15590311980776
20,9,5.159734366166275
21,34,3.9044707815016846
21,38,7.38967953048379
21,37,6.542512390190113
21,19,7.654723398669736
21,15,6.649844300014227
22,27,3.600090492968687
22,29,3.666159416351226
22,37,5.853960090598763
22,8,3.822620982474254
22,16,8.38147856846012
22,24,2.7352255525644074
22,20,4.045939440809626
22,5,8.220161805803276
23,1,3.4551139925157703
23,4,9.576459662370324
23,12,6.490860255238281
24,15,4.311378272167918
25,19,4.800229159383237
25,35,3.9818554910985995
25,38,4.051011201674783
25,36,7.1409156262880416
25,22,5.761188400243331
25,19,1.494764862170922
26,28,4.071020579745449
26,19,2.267448607546604
26,22,0.7058110019408148
26,12,3.4529416920675415
26,34,3.9658313192760475
26,29,5.493700312045625
27,17,2.6926434335950002
27,28,0.9824415799667163
27,24,4.347562340077058
28,1,5.7472286795896546
28,0,1.6393171532851192
28,33,6.505391240309521
28,8,1.849377130155182
29,5,6.970456000505622
29,1,4.747826724280756
29,38,9.97214641212949
29,4,8.434380046453079
29,39,0.672092061909132
30,31,8.414079557399592
30,33,3.8583074280400895
30,11,7.643147649047983
31,38,4.4138402544253
31,36,8.619809513113571
31,9,4.0961010344171385
32,8,5.560264291369434
32,35,9.20343949446425
32,22,8.513334745167874
32,2,6.75223487495643
33,36,9.484172002476473
33,26,9.54059136663907
33,4,3.8129238552706592
33,3,0.9135296744436472
33,38,6.904162290216594
34,7,9.220436837315255
34,5,4.7727997361120185
34,33,6.507122907251612
34,15,2.6386818930053026
34,2,7.005820334910611
34,21,6.458722680626546
35,9,4.34068464905434
35,18,4.2136354044057445
35,39,6.715432052964145
35,16,0.4674173367033396
36,3,7.592908738594098
36,20,5.418374719621007
36,33,4.627657307161943
36,1,0.06933948183455607
37,5,7.244315241029723
37,18,9.609715472093331
37,38,1.523474499039853
37,7,0.6128334620129883
37,29,8.594493807708188
38,23,0.8599077886430773
38,30,5.439955729648018
38,25,5.340228436142001
38,19,3.026218187246018
38,30,1.017843929172535
39,2,6.307687774260009
39,21,8.987946018821443
39,7,5.513791725131996
39,34,6.140548892789468
39,11,1.367841980297294
39,31,5.627368046777149
39,27,3.8401132113626266
39,22,2.758485107083146
