u,v,w
0,25,7.945878876350275
0,27,6.707534404309796
0,19,9.621914689939759
0,29,6.839547923485046
0,21,3.675669134379981
1,14,9.677514456794553
1,8,9.351125004888129
1,14,6.403051764786605
1,19,4.541582789347103
2,26,3.979403193306662
2,23,6.902792952071801
3,28,9.102929019563458
3,8,8.380517293585374
3,1,2.3628491088534154
3,8,6.054083381053749
4,2,7.706824600139393
4,16,2.8554306340868676
4,1,3.9988995418915065
4,15,2.59824794333541
4,1,7.0534392274089335
4,19,7.599483262135078
4,15,9.21412107661229
5,27,0.2216928881808422
5,1,2.869796953076694
5,16,7.815896812222977
6,5,8.754753317781232
6,23,5.3886212424075595
6,3,8.838016845249555
6,23,2.227849129405021
6,20,4.939873998811085
6,4,5.9132619410003295
6,27,5.8920197718275364
6,19,8.870260295164274
7,12,0.25060522933343043
7,6,6.8837984755982395
7,19,6.012681300263347
8,13,5.063199639782786
8,3,1.217718732014379
8,18,9.248842670114236
8,22,4.680024522954689
8,27,8.829470152519951
9,20,3.340278736671353
9,16,7.455312748195697
11,23,6.599148761067878
11,9,3.6221548910170376
11,5,4.257905110415901
11,9,6.524091741586796
11,18,2.6204728123078134
11,8,2.7456314559914183
12,18,5.077350751008306
12,0,5.220882702109949
12,19,2.414797224150406
12,16,7.785464385800031
12,11,6.5769550233722995
12,8,5.184255924312723
12,11,2.0912204986056047
12,16,8.84891528644477
12,26,0.5683878555191135
13,17,0.17611508903844775
13,10,6.893940268966805
13,27,2.4799159861567235
14,1,5.868949403103729
14,2,0.24966018559308245
14,24,4.889515464830776
14,29,1.9960949072432554
14,9,3.2791060368392086
14,5,7.663194909879881
15,23,7.69479321699086
15,2,8.130306852467063
15,27,3.3312985312667234
15,10,2.0090352153298277
15,21,3.960696217023073
15,13,4.087420980522837
15,18,0.16130029998182693
16,8,3.959522875537239
16,13,9.277637212355858
16,3,8.165597468064762
16,2,6.179431920788004
16,6,8.037032775149957
17,20,6.307687306224955
17,15,8.40943120851992
17,29,2.3569307646032667
17,10,3.885647735896515
17,20,5.419171966738713
17,27,5.617202016998441
18,4,6.197777898795094
18,25,0.09545161097099353
18,9,3.3602712876782093
18,12,7.555710342545813
18,12,8.06884984759294
18,17,6.05911752795522
18,10,8.622456678991467
18,16,0.8122147392542967
19,0,1.1007733180438173
19,10,0.3255721880159901
19,15,9.453688408581412
19,3,2.1038017684067354
19,15,4.236618830431037
19,11,0.10222390065085851
19,27,7.799864318378545
20,13,9.950313924936667
20,24,6.52137587324545
20,6,0.18440066393253907
20,16,4.755131073703685
20,13,4.530106719006128
20,16,5.028508287200886
20,9,0.8221553635540224
21,0,6.915184108448845
21,9,4.071621316980725
21,15,3.081121205678501
22,6,7.6725347759040705
22,25,3.642876275621061
22,1,1.5576156770302796
22,14,2.4837129651256773
22,15,8.574691156672841
22,20,4.049354063384047
23,17,5.729244224446598
23,13,4.64930296013193
24,13,9.28705014299642
24,21,9.548416799257097
24,21,2.364183054825959
24,12,6.554152191780629
25,14,8.286101366597766
25,26,8.03691077258106
25,20,4.848085015998381
25,9,4.598478709555263
25,0,3.8690157925474833
26,15,6.982500460623925
26,0,2.4221020976917638
26,23,4.42620854538619
26,4,7.714865370710877
26,9,6.706441630526251
26,23,3.3568244669744085
26,1,7.986329604780719
27,16,4.44806968720563
27,15,0.6256902755829019
27,11,8.848810749220585
27,28,1.8047265228598697
27,4,4.398660175678283
28,12,3.29151780539667
28,11,2.8165727842432373
28,1,8.166752285694677
28,16,6.301987054847752
28,29,1.7423914028501242
28,11,7.951202932785443
28,25,6.51942839207865
29,18,1.1254731762425385
29,27,5.045398554000525
29,14,8.718494521785791
29,26,8.248689663544193
